name,platform,year_of_release
Invizimals: The Resistance,PSV,2015
Ziggurat,XOne,2015
Euro Fishing,PC,2015
The Mighty Quest for Epic Loot,PC,2015
Pokemon Sun/Moon,3DS,2016
FIFA 17,PS4,2016
Uncharted 4: A Thiefs End,PS4,2016
Call of Duty: Infinite Warfare,PS4,2016
Battlefield 1,PS4,2016
Tom Clancys The Division,PS4,2016
Call of Duty: Infinite Warfare,XOne,2016
Battlefield 1,XOne,2016
Final Fantasy XV,PS4,2016
FIFA 17,XOne,2016
Overwatch,PS4,2016
NBA 2K17,PS4,2016
Far Cry: Primal,PS4,2016
Madden NFL 17,PS4,2016
Tom Clancys The Division,XOne,2016
Gears of War 4,XOne,2016
Mafia III,PS4,2016
Watch Dogs 2,PS4,2016
The Elder Scrolls V: Skyrim,PS4,2016
Ratchet & Clank (2016),PS4,2016
Madden NFL 17,XOne,2016
No Mans Sky,PS4,2016
Dark Souls III,PS4,2016
Doom (2016),PS4,2016
Forza Horizon 3,XOne,2016
Yokai Watch 3,3DS,2016
Overwatch,XOne,2016
Rise of the Tomb Raider,PS4,2016
NBA 2K17,XOne,2016
Super Mario Maker,3DS,2016
Naruto Shippuden: Ultimate Ninja Storm 4,PS4,2016
The Elder Scrolls V: Skyrim,XOne,2016
Pokken Tournament,WiiU,2016
Dishonored 2,PS4,2016
The Legend of Zelda: Twilight Princess HD,WiiU,2016
Titanfall 2,PS4,2016
Kirby: Planet Robobot,3DS,2016
EA Sports UFC 2,PS4,2016
FIFA 17,PS3,2016
MLB 16: The Show,PS4,2016
Minecraft,WiiU,2016
Street Fighter V,PS4,2016
Far Cry: Primal,XOne,2016
Dragon Ball: Xenoverse 2,PS4,2016
Titanfall 2,XOne,2016
Lego Star Wars: The Force Awakens,PS4,2016
Doom (2016),XOne,2016
Farming Simulator 17,PC,2016
LEGO Marvels Avengers,PS4,2016
WWE 2K17,PS4,2016
Mafia III,XOne,2016
Watch Dogs 2,XOne,2016
The Last Guardian,PS4,2016
Just Dance 2017,Wii,2016
Overwatch,PC,2016
Quantum Break,XOne,2016
Dragon Quest Monsters Joker 3,3DS,2016
Paper Mario: Color Splash,WiiU,2016
Mario & Sonic at the Rio 2016 Olympic Games,3DS,2016
Plants vs. Zombies: Garden Warfare 2,XOne,2016
Rocket League,PS4,2016
Farming Simulator 17,PS4,2016
Mario Party: Star Rush,3DS,2016
Yokai Sangokushi,3DS,2016
Pro Evolution Soccer 2017,PS4,2016
Battlefield 1,PC,2016
Plants vs. Zombies: Garden Warfare 2,PS4,2016
F1 2016 (Codemasters),PS4,2016
FIFA 17,X360,2016
Until Dawn: Rush of Blood,PS4,2016
Deus Ex: Mankind Divided,PS4,2016
BioShock The Collection,PS4,2016
Final Fantasy XV,XOne,2016
Hyrule Warriors,3DS,2016
Dishonored 2,XOne,2016
Dragon Quest Builders: Revive Alefgard,PS4,2016
Batman: Arkham VR,PS4,2016
EA Sports UFC 2,XOne,2016
Dark Souls III,XOne,2016
Tom Clancys The Division,PC,2016
NHL 17,XOne,2016
One Piece: Burning Blood,PS4,2016
DiRT Rally,PS4,2016
Life is Strange,PS4,2016
NHL 17,PS4,2016
World of Final Fantasy,PS4,2016
Mario & Sonic at the Rio 2016 Olympic Games,WiiU,2016
LEGO Marvels Avengers,XOne,2016
Resident Evil Zero,PS4,2016
Homefront: The Revolution,PS4,2016
Star Fox: Zero,WiiU,2016
Persona 5,PS4,2016
Lego Star Wars: The Force Awakens,XOne,2016
TrackMania Turbo,PS4,2016
World of Warcraft: Legion,PC,2016
Mirrors Edge Catalyst,PS4,2016
Star Ocean 5: Integrity and Faithlessness,PS4,2016
Rocket League,XOne,2016
Batman: Return to Arkham,PS4,2016
Destiny: The Collection,PS4,2016
WWE 2K17,XOne,2016
Battleborn,PS4,2016
Attack on Titan (KOEI),PS4,2016
LEGO Marvels Avengers,X360,2016
Yo-Kai Watch 3: Sukiyaki,3DS,2016
Assassins Creed The Ezio Collection,PS4,2016
Naruto Shippuden: Ultimate Ninja Storm 4,XOne,2016
Madden NFL 17,X360,2016
Sid Meiers Civilization VI,PC,2016
Skylanders Imaginators,WiiU,2016
LEGO Marvels Avengers,PS3,2016
Dead Rising 4,XOne,2016
Dragon Quest Builders: Revive Alefgard,PSV,2016
PlayStation VR Worlds,PS4,2016
UEFA Euro 2016,PS4,2016
Steep,PS4,2016
Monster Hunter Stories,3DS,2016
Dragon Quest Heroes II: Twin Kings and the Prophecys End,PS4,2016
World of Final Fantasy,PSV,2016
Just Dance 2017,WiiU,2016
Ace Attorney 6,3DS,2016
LEGO Harry Potter Collection,PS4,2016
Doom (2016),PC,2016
LEGO Marvels Avengers,WiiU,2016
Mafia III,PC,2016
Dragon Ball: Xenoverse 2,XOne,2016
Yakuza 6,PS4,2016
XCOM 2,PC,2016
Dragon Ball: Fusions,3DS,2016
Skylanders Imaginators,PS4,2016
WWE 2K17,PS3,2016
Deus Ex: Mankind Divided,XOne,2016
Dragon Quest Heroes II: Twin Kings and the Prophecys End,PSV,2016
Shin Megami Tensei IV: Final,3DS,2016
Puzzle & Dragons X: God Chapter / Dragon Chapter,3DS,2016
Lego Star Wars: The Force Awakens,PS3,2016
Tales of Berseria,PS4,2016
Odin Sphere: Leifthrasir,PS4,2016
Sword Art Online: Hollow Realization,PS4,2016
Valkyria Chronicles,PS4,2016
Mega Man Legacy Collection,3DS,2016
Battleborn,XOne,2016
LEGO Marvels Avengers,3DS,2016
Call of Duty: Infinite Warfare,PC,2016
MLB 16: The Show,PS3,2016
Far Cry: Primal,PC,2016
BioShock The Collection,XOne,2016
NBA 2K17,PS3,2016
Story of Seasons: Good Friends of the Three Villages,3DS,2016
NBA 2K17,X360,2016
The Heavy Rain and Beyond: Two Souls Collection,PS4,2016
Lego Star Wars: The Force Awakens,WiiU,2016
Pro Evolution Soccer 2017,PS3,2016
Kan Colle Kai,PSV,2016
XCOM 2,PS4,2016
ReCore,XOne,2016
Destiny: The Collection,XOne,2016
Sword Art Online: Hollow Realization,PSV,2016
WWE 2K17,X360,2016
The Sims 4: City Living,PC,2016
Jikkyou Powerful Pro Baseball 2016,PSV,2016
LEGO Marvels Avengers,PSV,2016
Dishonored 2,PC,2016
Mirrors Edge Catalyst,XOne,2016
Lego Star Wars: The Force Awakens,3DS,2016
Jikkyou Powerful Pro Baseball 2016,PS4,2016
The King of Fighters XIV,PS4,2016
Skylanders Imaginators,PS3,2016
Farming Simulator 17,XOne,2016
Lego Star Wars: The Force Awakens,X360,2016
Robinson: The Journey,PS4,2016
Total War: WARHAMMER,PC,2016
Just Dance 2017,XOne,2016
Football Manager 2017,PC,2016
Madden NFL 17,PS3,2016
7 Days to Die,PS4,2016
Just Dance 2017,X360,2016
Dead Island Definitive Collection,PS4,2016
Odin Sphere: Leifthrasir,PSV,2016
Yakuza Kiwami,PS4,2016
Skylanders Imaginators,X360,2016
Sonic Boom: Fire & Ice,3DS,2016
Disney Art Academy,3DS,2016
Homefront: The Revolution,XOne,2016
FIFA 17,PC,2016
Lego Star Wars: The Force Awakens,PSV,2016
Steep,XOne,2016
Skylanders Imaginators,XOne,2016
Life is Strange,XOne,2016
Batman: Return to Arkham,XOne,2016
F1 2016 (Codemasters),XOne,2016
DiRT Rally,XOne,2016
Hatsune Miku: Project Diva X,PSV,2016
Dragon Quest Heroes II: Twin Kings and the Prophecys End,PS3,2016
Attack on Titan (KOEI),PSV,2016
RIGS: Mechanized Combat League,PS4,2016
Battleborn,PC,2016
Batman: A Telltale Game Series,PS4,2016
Rise of the Tomb Raider,PC,2016
Titanfall 2,PC,2016
Etrian Odyssey V,3DS,2016
Gundam Breaker 3,PSV,2016
Assassins Creed The Ezio Collection,XOne,2016
DriveClub VR,PS4,2016
Dragon Quest Builders: Revive Alefgard,PS3,2016
Tales of Berseria,PS3,2016
Yakuza Kiwami,PS3,2016
EVE: Valkyrie,PS4,2016
Jikkyou Powerful Pro Baseball 2016,PS3,2016
Persona 5,PS3,2016
Toukiden 2,PSV,2016
BlazBlue Central Fiction,PS4,2016
Just Dance 2017,PS4,2016
Killing Floor 2 ,PS4,2016
Digimon Story: Cyber Sleuth,PS4,2016
Taiko no Tatsujin: Don Don! Mystery Adventure,3DS,2016
Fate/Extella: The Umbral Star,PS4,2016
Eagle Flight,PS4,2016
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,2016
MXGP 2,PS4,2016
Assassins Creed Chronicles,PSV,2016
Song of the Deep,PS4,2016
SD Gundam G Generation Genesis,PSV,2016
One Piece: Burning Blood,PSV,2016
Sumikko Gurashi: Mura o Tsukurundesu,3DS,2016
Resident Evil 6,PS4,2016
The Idolmaster: Platinum Stars,PS4,2016
Terraria,3DS,2016
SD Gundam G Generation Genesis,PS4,2016
Digimon World: Next Order,PSV,2016
Pro Cycling Manager 2016,PS4,2016
Super Robot Wars OG: The Moon Dwellers,PS4,2016
Ys VIII: Lacrimosa of Dana,PSV,2016
Gundam Breaker 3,PS4,2016
Attack on Titan (KOEI),XOne,2016
Fate/Extella: The Umbral Star,PSV,2016
Valentino Rossi: The Game,PS4,2016
Just Dance 2017,PS3,2016
Mega Man Legacy Collection,PS4,2016
Zero Escape: Zero Time Dilemma,3DS,2016
UEFA Euro 2016,PS3,2016
Guilty Gear Xrd -Revelator-,PS4,2016
Assassins Creed Chronicles,PS4,2016
Rocket League,PC,2016
Toukiden 2,PS4,2016
Batman: A Telltale Game Series,PS3,2016
XCOM 2,XOne,2016
One Piece: Burning Blood,XOne,2016
Song of the Deep,XOne,2016
Dark Souls III,PC,2016
BlazBlue Central Fiction,PS3,2016
NASCAR Heat Evolution,PS4,2016
Resident Evil Zero,XOne,2016
Guilty Gear Xrd -Revelator-,PS3,2016
Zero Escape: Zero Time Dilemma,PSV,2016
Hearts of Iron IV,PC,2016
Odin Sphere: Leifthrasir,PS3,2016
7 Days to Die,XOne,2016
MXGP 2,XOne,2016
Metal Gear Solid V: The Definitive Experience,PS4,2016
Mirrors Edge Catalyst,PC,2016
Corpse Party: Back to School Edition,3DS,2016
The Technomancer,PS4,2016
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,2016
Utawarerumono: Futari no Hakuoro,PSV,2016
Nobunagas Ambition: Sphere of Influence - Sengoku Risshiden,PS4,2016
Teenage Mutant Ninja Turtles: Mutants in Manhattan,X360,2016
Super Robot Wars OG: The Moon Dwellers,PS3,2016
Call of Duty: Modern Warfare Trilogy,X360,2016
Metroid Prime: Federation Force,3DS,2016
Dead Island Definitive Collection,XOne,2016
Ansatsu Kyoushitsu: Assassin Ikusei Keikaku!!,3DS,2016
TrackMania Turbo,XOne,2016
Root Letter,PSV,2016
Resident Evil 4 HD,PS4,2016
NASCAR Heat Evolution,XOne,2016
Pro Evolution Soccer 2017,X360,2016
Mighty No. 9,PS4,2016
Assetto Corsa,PS4,2016
Ghostbusters (2016),PS4,2016
Battlezone,PS4,2016
Hatsune Miku: Project Diva X,PS4,2016
Culdcept Revolt,3DS,2016
Pac-Man Championship Edition 2 + Arcade Game Series,XOne,2016
Attack on Titan (KOEI),PS3,2016
Project Setsuna,PS4,2016
Summon Night 6: Lost Borders,PSV,2016
Pro Evolution Soccer 2017,XOne,2016
SaGa: Scarlet Grace,PSV,2016
Caligula,PSV,2016
Kamen Rider: Battride War Genesis,PS4,2016
Teenage Mutant Ninja Turtles: Mutants in Manhattan,XOne,2016
Project Setsuna,PSV,2016
Street Fighter V,PC,2016
ZombiU,PS4,2016
Utawarerumono: Futari no Hakuoro,PS4,2016
F1 2016 (Codemasters),PC,2016
Ride 2,PS4,2016
Batman: A Telltale Game Series,XOne,2016
12-Sai. Koisuru Diary,3DS,2016
Dead or Alive Xtreme 3: Fortune,PS4,2016
Dead Rising,PS4,2016
Ghostbusters (2016),XOne,2016
Uta no Prince-Sama: Music 3,PSV,2016
R.B.I. Baseball 2016,XOne,2016
Deus Ex: Mankind Divided,PC,2016
Resident Evil 6,XOne,2016
Kamen Rider: Battride War Genesis,PSV,2016
Psycho-Pass: Mandatory Happiness,PS4,2016
Batman: A Telltale Game Series,X360,2016
Duke Nukem 3D: 20th Anniversary World Tour,PS4,2016
Warhammer: The End Times - Vermintide,PS4,2016
Homefront: The Revolution,PC,2016
Miitopia,3DS,2016
Plants vs. Zombies: Garden Warfare 2,PC,2016
Kamen Rider: Battride War Genesis,PS3,2016
Transport Fever,PC,2016
Card Fight!! Vanguard G: Stride to Victory!!,3DS,2016
Star Ocean 5: Integrity and Faithlessness,PS3,2016
Atari Flashback Classics: Volume 1,PS4,2016
Stellaris,PC,2016
Refrain no Chika Meikyuu to Majo no Ryodan,PSV,2016
Bullet Girls 2,PSV,2016
Nobunagas Ambition: Sphere of Influence - Sengoku Risshiden,PSV,2016
PriPara Mezameyo! Megami no Dress Design,3DS,2016
Dead Rising 2,PS4,2016
Hitman (2016),PS4,2016
Mark McMorris Infinite Air,PS4,2016
S\xc3\xa9bastien Loeb Rally Evo,PS4,2016
Life is Strange,PC,2016
Berserk and the Band of the Hawk,PS4,2016
Song of the Deep,PC,2016
Resident Evil 5 HD,PS4,2016
Call of Duty: Modern Warfare Trilogy,PS3,2016
Haikyu!! Cross Team Match!,3DS,2016
Valentino Rossi: The Game,XOne,2016
Doraemon: Shin Nobita no Nihon Tanjou,3DS,2016
Atari Flashback Classics: Volume 2,PS4,2016
Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!,3DS,2016
Atari Flashback Classics: Volume 1,XOne,2016
Harvest Moon: Skytree Village,3DS,2016
3DS Classic Collection,3DS,2016
Loading Human,PS4,2016
Nobunagas Ambition: Sphere of Influence - Sengoku Risshiden,PS3,2016
Macross ? Scramble,PSV,2016
Mark McMorris Infinite Air,XOne,2016
Rugby Challenge 3,PS4,2016
My Hero Academia: Battle for All,3DS,2016
Sengoku Basara: Sanada Yukimura-Den,PS4,2016
Atari Flashback Classics: Volume 2,XOne,2016
Worms: WMD,PS4,2016
Prison Architect,PS4,2016
Mighty No. 9,WiiU,2016
Beyblade Burst,3DS,2016
Atelier Firis: The Alchemist of the Mysterious Journey,PS4,2016
Aegis of Earth: Protonovus Assault,PSV,2016
Duke Nukem 3D: 20th Anniversary World Tour,XOne,2016
Prototype: Biohazard Bundle,PS4,2016
Gakusen Toshi Asterisk Festa: Houka Kenran,PSV,2016
Tokyo Xanadu eX+,PS4,2016
Samurai Warriors: Sanada Maru,PS4,2016
Superdimension Neptune vs Sega Hard Girls,PSV,2016
Dead or Alive Xtreme 3: Venus,PSV,2016
Need for Speed (2015),PC,2016
Rugby Challenge 3,X360,2016
Darksiders: Warmastered Edition,PS4,2016
Summon Night 6: Lost Borders,PS4,2016
Pro Cycling Manager 2016,PC,2016
Here They Lie,PS4,2016
Atelier Shallie Plus: Alchemists of the Dusk Sea,PSV,2016
Ao no Kanata no Four Rhythm,PSV,2016
Genkai Tokki: Seven Pirates,PSV,2016
Terraria,WiiU,2016
Assault Suit Leynos,PS4,2016
Kenka Bancho Otome,PSV,2016
Darius Burst: Chronicle Saviours,PSV,2016
All Kamen Rider: Rider Revolution,3DS,2016
Rocksmith 2014 Edition Remastered,PS4,2016
Yahari Game Demo Ore no Seishun Love-Kome wa Machigatteiru. Zoku,PSV,2016
Kangokutou Mary Skelter,PSV,2016
DiRT Rally,PC,2016
Sengoku Basara: Sanada Yukimura-Den,PS3,2016
The Technomancer,XOne,2016
Kings Quest: The Complete Collection,PS4,2016
Diabolik Lovers: Lunatic Parade,PSV,2016
Resident Evil 4 HD,XOne,2016
Agatha Christies The ABC Murders,PS4,2016
Yuusha Shisu.,PSV,2016
One Piece: Daikaizoku Coliseum,3DS,2016
Sengoku Otome: Legend Battle,PSV,2016
Medabots Girls Mission: Metabee Ver. / Rokusho Ver.,3DS,2016
Mighty No. 9,XOne,2016
The Legend of Heroes: Trails in the Sky Third Chapter,PSV,2016
Aegis of Earth: Protonovus Assault,PS4,2016
Reco Love: Blue Ocean,PSV,2016
Paragon,PS4,2016
Bus Simulator 16,PC,2016
Touhou Genso Rondo: Bullet Ballet,PS4,2016
Toukiden 2,PS3,2016
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,PS3,2016
Rugby Challenge 3,PS3,2016
Utawarerumono: Futari no Hakuoro,PS3,2016
Resident Evil 5 HD,XOne,2016
Prototype: Biohazard Bundle,XOne,2016
Atelier Firis: The Alchemist of the Mysterious Journey,PSV,2016
Psycho-Pass: Mandatory Happiness,PSV,2016
Pro Evolution Soccer 2017,PC,2016
Jikkyou Powerful Pro Baseball Heroes,3DS,2016
Resident Evil: Umbrella Corps,PS4,2016
Minecraft: Story Mode,WiiU,2016
Hyakka Hyakurou: Sengoku Ninpoujou,PSV,2016
Black Rose Valkyrie,PS4,2016
Overcooked,XOne,2016
Darksiders: Warmastered Edition,XOne,2016
Cartoon Network Battle Crashers,3DS,2016
Teddy Together,3DS,2016
Rose to Tasogare no Kojou,PSV,2016
Rocksmith 2014 Edition Remastered,XOne,2016
Carmageddon: Max Damage,XOne,2016
Aegis of Earth: Protonovus Assault,PS3,2016
Kings Quest: The Complete Collection,XOne,2016
Metal Gear Solid V: The Definitive Experience,XOne,2016
Dead Rising 2,XOne,2016
Hakuoki: Shinkai - Hana no Shou,PSV,2016
La Corda dOro 4,PSV,2016
Overcooked,PS4,2016
Dead Rising,XOne,2016
Uppers,PSV,2016
Coven and Labyrinth of Refrain,PSV,2016
Sherlock Holmes: The Devils Daughter,PS4,2016
NBA 2K17,PC,2016
Arslan: The Warriors of Legend,XOne,2016
Anima - Gate of Memories,PS4,2016
Gochuumon wa Usagi Desu ka?? Wonderful Party!,PSV,2016
Dino Dinis Kick Off Revival,PS4,2016
Dynasty Warriors: Eiketsuden,PS4,2016
Aikatsu Stars! My Special Appeal,3DS,2016
Shin Hayarigami 2,PSV,2016
Just Sing,XOne,2016
Lumo,PS4,2016
Winning Post 8 2016,PS4,2016
Aragami,PS4,2016
"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.",PSV,2016
Nil Admirari no Tenbin: Teito Genwaku Toukidan,PSV,2016
New Interpretation Stranger of Sword City,PSV,2016
RollerCoaster Tycoon World,PC,2016
Collar x Malice,PSV,2016
Berserk and the Band of the Hawk,PSV,2016
Resident Evil Zero,PC,2016
Dragons Dogma Online: Season 2,PS4,2016
Taishou Moebius Line Vitable,PSV,2016
Period Cube: Torikago no Amadeus,PSV,2016
Koihime Enbu,PS4,2016
Samurai Warriors: Sanada Maru,PSV,2016
Cartoon Network Battle Crashers,XOne,2016
Puyo Puyo Chronicle,3DS,2016
Agatha Christie: The ABC Murders,PC,2016
Quantum Break,PC,2016
MuvLuv Double Pack,PSV,2016
Storm Lover 2nd V,PSV,2016
Cartoon Network Battle Crashers,PS4,2016
Super Dungeon Bros,PS4,2016
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,PS3,2016
Just Sing,PS4,2016
Rugby Union Team Manager 2017,PC,2016
Azure Striker Gunvolt: Striker Pack,3DS,2016
God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,PS4,2016
Wand of Fortune R,PSV,2016
Kings Quest: The Complete Collection,X360,2016
Chou Ezaru wa Akai Hana: Koi wa Tsuki ni Shirube Kareru,PSV,2016
This War of Mine,PS4,2016
God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,PS4,2016
Dynasty Warriors: Eiketsuden,PSV,2016
Agatha Christies The ABC Murders,XOne,2016
Crows: Burning Edge,PS4,2016
Lumo,PSV,2016
River City Ransom SP,3DS,2016
Revolution: 25th Anniversary Collection,PC,2016
Prison Architect,XOne,2016
Worms: WMD,XOne,2016
Shitsuji ga Aruji o Erabu Toki,PSV,2016
Sherlock Holmes: The Devils Daughter,XOne,2016
Azure Striker Gunvolt,3DS,2016
Shin Hayarigami 2,PS4,2016
Dungeons 2,PS4,2016
Ride 2,PC,2016
R.B.I. Baseball 2016,PS4,2016
Geometry Wars 3: Dimensions Evolved,PS4,2016
Zettai Kaikyuu Gakuen: Eden with Roses and Phantasm,PSV,2016
Norn + Nonette: Act Tune,PSV,2016
Republique,PS4,2016
Root Letter,PS4,2016
Super Stardust Ultra VR,PS4,2016
Warhammer: The End Times - Vermintide,XOne,2016
Total War Attila: Tyrants & Kings,PC,2016
Haitaka no Psychedelica,PSV,2016
The Longest 5 Minutes,PSV,2016
Strawberry Nauts,PSV,2016
Dynasty Warriors: Eiketsuden,PS3,2016
Carmageddon: Max Damage,PS4,2016
Idol Death Game TV,PSV,2016
Hasbro Family Fun Pack Conquest Edition,XOne,2016
7scarlet,PSV,2016
Assetto Corsa,XOne,2016
Sangoku Koi Senki: Omoide Gaeshi - CS Edition,PSV,2016
Ouma ga Toki: Kakuriyo no Enishi,PSV,2016
Tokyo Twilight Ghost Hunters Daybreak: Special Gigs,PS4,2016
Tyranny,PC,2016
Dance with Devils,PSV,2016
Hasbro Family Fun Pack Conquest Edition,PS4,2016
Samurai Warriors: Sanada Maru,PS3,2016
Sherlock Holmes: The Devils Daughter,PC,2016
Valentino Rossi: The Game,PC,2016
Fernbus Simulator,PC,2016
Moujuu-Tachi to Ohimesama,PSV,2016
God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7,PS4,2016
Kyoukai no Shirayuki,PSV,2016
Suran Digit,PSV,2016
Taishou x Alice: All in One,PSV,2016
Marvel Pinball: Epic Collection Volume 1,PS4,2016
Maji-Kyun! Renaissance,PSV,2016
Geometry Wars 3: Dimensions Evolved,XOne,2016
The Technomancer,PC,2016
Resident Evil: Value Pack,PS4,2016
Cossacks 3,PC,2016
SteamWorld Collection,WiiU,2016
Marvel Pinball: Epic Collection Volume 1,XOne,2016
Sangoku Hime 4: Tenka Ryouran - Tenmei no Koi Emaki,PSV,2016
The Book of Unwritten Tales 2,WiiU,2016
Dynamic Chord feat. Reve Parfait: V Edition,PSV,2016
Kamigami no Asobi InFinite,PSV,2016
Code: Realize - Shukufuku no Mirai,PSV,2016
Fast Racing Neo ,WiiU,2016
Ride 2,XOne,2016
PuraMai Wars V,PSV,2016
Yuukyuu no Tierblade: Lost Chronicle,PSV,2016
Earths Dawn,PS4,2016
Farming 2017 - The Simulation,PC,2016
RPG Maker: Fes,3DS,2016
MXGP 2,PC,2016
Yunohana Spring! Cherishing Time,PSV,2016
Geten no Hana with Yume Akari: Aizouban,PSV,2016
Hoshiori Yume Mirai: Converted Edition,PSV,2016
WRC 6,PC,2016
Battle Worlds: Kronos,PC,2016
Goat Simulator,XOne,2016
Eve: Burst Error R,PSV,2016
PriministAr,PSV,2016
Akai Suna Ochiru Tsuki,PSV,2016
Cities: Skylines Snowfall,PC,2016
Neo Atlas 1469,PSV,2016
Meiji Toukyou Renka: Full Moon,PSV,2016
Plastic Memories,PSV,2016
Bara ni Kakusareshi Verite,PSV,2016
TrackMania Turbo,PC,2016
Werewolves Within,PS4,2016
God Eater Off Shot: Fujiki Kota-hen Twin Pack & Animation Vol.6,PS4,2016
OlliOlli: Epic Combo Edition,PS4,2016
Tumblestone,WiiU,2016
Digimon Universe: Appli Monsters,3DS,2016
Monster Hunter Frontier Z: Beginners Package,PS4,2016
Saiki Kusuo no Psi-nan: Shijou Psi-dai no Psi-nan!?,3DS,2016
Naruto Shippuden: Ultimate Ninja Storm Collection,PS3,2016
SteamWorld Collection,PS4,2016
Winning Post 8 2016,PSV,2016
Kunio-kun Nekketsu: Complete Famicom Edition,3DS,2016
Assassins Creed Chronicles,XOne,2016
Winning Post 8 2016,PS3,2016
Kimi o Aogi Otome wa Hime ni,PSV,2016
Akogare Girls Collection: Pika Pika Nurse Monogatari - Shounika Haitsumo Oosawagi,3DS,2016
Farming 2017 - The Simulation,PS4,2016
Hitman (2016),XOne,2016
Shirogane x Spirits!,PSV,2016
Hakuoki: Yuugi Roku - Taishitachi no Daienkai,PSV,2016
The Dwarves,PC,2016
Skullgirls: 2nd Encore,PS4,2016
Codename: Panzers Complete Collection,PC,2016
The Dwarves,PS4,2016
Small Town Terrors - Galdors Bluff,PC,2016
ZombiU,XOne,2016
Dragons Dogma Online: Season 2,PS3,2016
Rugby Challenge 3,XOne,2016
S\xc3\xa9bastien Loeb Rally Evo,XOne,2016
Kujiragami no Tearstilla,PSV,2016
Hakuoki: Shinkai Twin Pack,PSV,2016
PsychicEmotion6,PSV,2016
This War of Mine,XOne,2016
Tumblestone,PS4,2016
Kobito Game Taizen,3DS,2016
Air,PSV,2016
Astraea no Shiroki Eien: White Eternity,PSV,2016
Skullgirls: 2nd Encore,PSV,2016
English Detective Mysteria: The Crown,PSV,2016
Touhou Shinhiroku: Urban Legend in Limbo,PS4,2016
LEGO Marvels Avengers,PC,2016
S\xc3\xa9bastien Loeb Rally Evo,PC,2016
Battle Worlds: Kronos,PS4,2016
